movieId,title,genres,movieId_enc
60838,Love & Pop (1998),Drama,21537
60857,"Tracey Fragments, The (2007)",Drama,9443
60880,"Family Game, The (Kazoku gêmu) (1983)",Comedy|Drama,15595
60885,"Zone, The (La Zona) (2007)",Drama|Thriller,14970
60887,Blindsight (2006),Adventure|Documentary,14971
60894,"Edge of Love, The (2008)",Drama|Romance|War,8356
60896,"Godless Girl, The (1929)",Drama,19014
60904,Heart of a Dog (Sobachye serdtse) (1988),Comedy|Drama|Sci-Fi,10407
60914,Bonneville (2006),Comedy|Drama,16455
60930,Frozen City (Valkoinen kaupunki) (2006) ,Drama,23304
60937,"Mummy: Tomb of the Dragon Emperor, The (2008)",Action|Adventure|Fantasy|Thriller,5549
60939,Swing Vote (2008),Comedy|Drama,7481
60941,"Midnight Meat Train, The (2008)",Horror|Mystery|Thriller,6603
60943,Frozen River (2008),Drama,6843
60946,Sixty Six (2006),Comedy|Drama,13943
60948,Bottle Shock (2008),Drama,11386
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,1302
60979,Batman: Gotham Knight (2008),Action|Animation|Crime,5853
60981,Fist of the North Star (1986),Action|Animation,15871
60983,Eve and the Fire Horse (2005),Drama,22343
60990,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki) (1961)",Drama,12786
60992,"Moment to Remember, A (Nae meorisokui jiwoogae) (2004)",Drama|Romance,11913
61004,Year of the Gun (1991),Action|Romance|Thriller,15556
61009,Inside Paris (Dans Paris) (2006),Drama,14972
61011,"Walker, The (2007)",Drama|Mystery,14973
61013,Absolute Giganten (1999),Action|Comedy|Drama|Romance,13405
61018,Peppermint Candy (Bakha satang) (1999),Drama,12605
61024,Pineapple Express (2008),Action|Comedy|Crime,1808
61026,Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War,10268
61031,"World's Greatest Lover, The (1977)",Comedy,22810
61035,W Delta Z (a.k.a. The Killing Gene) (2007),Crime|Horror|Thriller,16280
61037,Silent Light (Stellet licht) (2007),Drama,11352
61041,"Take, The (2007)",Crime|Drama,22022
61048,Expired (2007),Comedy|Drama|Romance,7782
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance,5356
61073,Hell Ride (2008),Action|Drama|Thriller,6477
61075,Elegy (2008),Drama|Romance,1303
61083,"Good Humor Man, The (2005)",Drama|Romance,16281
61091,Bomb It (2007),Documentary,20595
61100,Still Life (Sanxia haoren) (2006),Drama|Romance,16942
61108,Bathory (2008),Drama|Fantasy,11880
61110,Quid Pro Quo (2008),Drama|Thriller,15411
61116,Black Caesar (1973),Crime|Drama,17779
61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance,3865
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War,1809
61136,"Objective, The (2008)",Horror|Sci-Fi|Thriller|War,11907
61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,1810
61167,Henry Poole is Here (2008),Drama|Mystery,12329
61206,In the City of Sylvia (En la ciudad de Sylvia) (2007),Drama,16943
61210,Mutant Chronicles (2008),Action|Adventure|Sci-Fi,7783
61215,13 Beloved (13 game sayawng) (2006),Horror|Mystery|Thriller,12606
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,2764
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,2765
61246,Hamlet 2 (2008),Comedy,7706
61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,1015
61250,"House Bunny, The (2008)",Comedy,3803
61253,"Longshots, The (2008)",Drama,10808
61255,"Rocker, The (2008)",Comedy,3942
61257,I.O.U.S.A. (a.k.a. IOUSA) (2008),Documentary,5724
61262,Mirrors (2008),Horror|Mystery|Thriller,3834
61264,"Girl Cut in Two, The (Fille coupée en deux, La) (2007)",Drama|Thriller,14647
61267,Fly Me to the Moon (2008),Adventure|Animation|Children|IMAX,11868
61269,Trumbo (2007),Documentary,14648
61279,Variety Lights (1950),Drama,16008
61285,Path to War (2002),Drama,11169
61289,Sukiyaki Western Django (2008),Action|Western,7784
61301,American Zombie (2007),Comedy|Horror,18503
61312,Noise (2007),Comedy|Drama,7482
61314,Return to House on Haunted Hill (2007),Horror|Thriller,10809
61317,Feed (2005),Action|Crime|Mystery|Thriller,17113
61319,Somers Town (2008),Drama,12787
61323,Burn After Reading (2008),Comedy|Crime|Drama,2766
61348,Disaster Movie (2008),Comedy,6604
61350,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,6446
61352,Traitor (2008),Crime|Drama|Thriller,5926
61354,College (2008),Comedy,6478
61357,Trouble the Water (2008),Documentary,6157
61361,"Women, The (2008)",Comedy|Drama,13145
61373,"Woman in Black, The (1989)",Horror|Mystery,11475
61394,"Onion Movie, The (2008)",Comedy,6605
61396,Sergeant Rutledge (1960),Crime|Western,23825
61398,"Mother of Tears: The Third Mother (Terza madre, La) (2007)",Fantasy|Horror|Thriller,10810
61401,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller,5550
61406,John Adams (2008),Drama,8937
61414,Tobacco Road (1941),Comedy|Drama,16944
61434,Oh! What a Lovely War (1969),Musical|War,12187
61449,"Burning Plain, The (2008)",Drama|Romance,7203
61451,"Seventh Cross, The (1944)",Drama|War,17174
61465,Bangkok Dangerous (2008),Action|Crime|Thriller,1016
61467,Everybody Wants to Be Italian (2007),Comedy|Romance,14649
61470,"Boys in Company C, The (1978)",Drama|War,14650
61473,"Secret, A (Un secret) (2007)",Drama|War,11009
61475,August Evening (2007),Drama,14651
61493,Flash Point (a.k.a. Flashpoint) (Dou fo sin) (2007),Action,13964
61553,"Fifth Commandment, The (2008)",Action|Comedy|Crime|Drama|Thriller,11805
61560,That's Black Entertainment (1990),Documentary,17685
61567,Kummeli Alivuokralainen (2008),Comedy,8938
61586,"Half Life of Timofey Berezin, The (PU-239) (2006)",Drama,11387
61628,Sunflower (Xiang ri kui) (2005),Drama,14974
61634,Son of Lassie (1945),Children|Drama,20782
61638,Flu Bird (2008),Horror,21656
61646,DarkBlueAlmostBlack (Azuloscurocasinegro) (2006),Drama|Romance,10304
61678,"Foot Fist Way, The (2006)",Comedy,7785
61692,Altered (2006),Horror|Sci-Fi|Thriller,13664
61695,Ladrones (2007),Drama,21698
61697,Righteous Kill (2008),Crime|Mystery|Thriller,7483
61705,Lakeview Terrace (2008),Drama|Thriller,2767
61707,Ladrón que roba a ladrón (2007),Action|Adventure|Comedy|Crime,15412
61724,Shadows in Paradise (Varjoja paratiisissa) (1986),Comedy|Romance,11476
61729,Ghost Town (2008),Comedy|Fantasy|Romance,2768
61742,Maradona by Kusturica (2008),Documentary,12881
61768,Accused (Anklaget) (2005),Drama,21625
61816,Import/Export (2007),Drama,9927
61818,"Crow, The: Wicked Prayer (2005)",Action|Adventure|Fantasy|Thriller,10655
61862,In Bed (En la cama) (2005),Drama,14715
61868,Jam (2006),Drama,21751
61913,Africa addio (1966),Documentary,15957
61931,Private Parts (1972),Horror|Thriller,10504
61934,Freebie and the Bean (1974),Action|Comedy,12487
61937,Sawdust and Tinsel (Gycklarnas afton) (1953),Drama,12188
61941,Humboldt County (2008),Comedy|Drama,13117
61948,100 Feet (2008),Horror|Thriller,10054
61950,Boot Camp (2007),Thriller,15338
61961,On the Beach (2000),Drama|Sci-Fi,7786
61967,"Autumn Afternoon, An (Sanma no aji) (1962)",Drama,11353
61970,Moonbase (1998),Sci-Fi,21014
61986,Appaloosa (2008),Western,6447
61991,Miracle at St. Anna (2008),Drama|Mystery|War,9548
61994,"So Normal (Normais, Os) (2003)",Comedy,11003
62000,"Steamroller and the Violin, The (Katok i skripka) (1961)",Drama,14652
62008,Dead Fury (2008),Action|Animation|Comedy|Horror,18745
62010,Tears of April (Käsky) (2008),Drama|Romance|War,14107
62014,Zuzu Angel (2006),Drama,15805
62049,1984 (1956),Drama|Sci-Fi,5613
62054,"Friend Among Strangers, Stranger Among Friends (Svoy sredi chuzhikh, chuzhoy sredi svoikh) (1974)",Action|War|Western,21015
62063,Dead Man's Letters (Pisma myortvogo cheloveka) (1986),Drama|Film-Noir,14653
62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX,3866
62113,How to Lose Friends & Alienate People (2008),Comedy,5854
62115,Six Shooter (2004),Comedy|Drama,12882
62137,Nights in Rodanthe (2008),Drama|Romance,11529
62153,Look Back in Anger (1958),Drama,13728
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,3867
62157,"Secrets, The (Sodot, Ha-) (2007)",Drama|Romance,14108
62198,Marjoe (1972),Documentary,14975
62203,Martyrs (2008),Horror,9628
62206,Supermarket Woman (Sûpâ no onna) (1996),Comedy,21538
62208,"Sound of the Mountain (Thunder of the Mountain, The) (Yama no oto) (1954)",Drama,18732
62213,"Sexo, Amor e Traição (2004)",Comedy,13600
62235,Red (2008),Drama|Thriller,11806
62237,Part of the Weekend Never Dies (2008),Documentary,23024
62245,"Music Room, The (Jalsaghar) (1958)",Drama,15249
62250,Gomorrah (Gomorra) (2008),Crime|Drama,3509
62254,"Funeral, The (Ososhiki) (1984)",Comedy,11193
62265,"Accidental Husband, The (2009)",Comedy|Romance,1017
62277,KM 31: Kilometro 31 (2006),Horror,17497
62293,"Duchess, The (2008)",Drama|Romance,2029
62299,Alone in the Dark II (2008),Action|Horror,10811
62304,"Tulse Luper Suitcases, Part 1: The Moab Story, The (2003)",Adventure|Drama|Fantasy|Film-Noir,21016
62331,Dead Leaves (2004),Action|Adventure|Animation|Comedy|Sci-Fi,12536
62334,"Wrong Man, The (1993)",Romance|Thriller,13701
62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,5370
62344,Rachel Getting Married (2008),Drama|Romance,5187
62374,Body of Lies (2008),Action|Drama|Thriller,2769
62376,City of Ember (2008),Adventure|Children|Sci-Fi,5886
62378,Magicians (2007),Comedy,7787
62383,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi,11042
62385,"Ace High (Quattro dell'Ave Maria, I) (1968)",Comedy|Western,18781
62390,Autism: The Musical (2007),Documentary,6158
62394,Max Payne (2008),Action|Crime|Drama|Thriller,5551
62420,"Pool, The (2007)",Comedy|Drama,14976
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,3804
62437,W. (2008),Drama,7660
62439,My Best Friend's Girl (2008),Comedy|Romance,11852
62467,Family Life (1971),Drama,21639
62474,Adios Sabata (1970),Action|War|Western,16062
62511,"Synecdoche, New York (2008)",Comedy|Drama,5188
62514,Come to the Stable (1949),Drama,20848
62526,"Drowning Pool, The (1975)",Mystery|Thriller,12488
62553,"Secret Life of Bees, The (2008)",Drama,5357
62577,Flash of Genius (2008),Drama,7484
62586,"American Carol, An (2008)",Comedy|Fantasy,10777
62594,"Banishment, The (Izgnanie) (2007)",Drama,12607
62644,"Wave, The (Welle, Die) (2008)",Drama,6479
62660,"Deux mondes, Les (2007)",Comedy|Fantasy,19843
62662,Tokyo-Ga (1985),Documentary,9191
62669,Black River (Kuroi kawa) (1957),Drama,13535
62671,Fallout (1998),Action|Sci-Fi,17686
62718,"Angus, Thongs and Perfect Snogging (2008)",Comedy|Romance,9411
62721,Bad Eggs (2003),Comedy|Thriller,7788
62726,Tyler Perry's The Family That Preys (2008),Drama,13742
62729,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika) (2008),Adventure|Animation|Children|Drama|Fantasy,16435
62733,Quarantine (2008),Drama|Horror|Mystery|Thriller,7707
62761,Taifu Club (Taifû kurabu) (1985),Drama|Romance,21539
62764,Black Moon (1975),Fantasy|Mystery|Sci-Fi|War,12189
62781,My Sons (Musuko) (1991),Comedy|Romance,21540
62788,Lost Boys: The Tribe (2008),Comedy|Horror|Thriller,8939
62792,Pride and Glory (2008),Crime|Drama,7485
62796,Fifty Pills (2006),Comedy,12571
62799,"Express, The (2008)",Drama,7486
62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma) (1972),Action|Drama,6408
62803,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro) (1972),Action,6409
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),Sci-Fi,8940
62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),Sci-Fi,8941
62847,"Love of Siam, The (Rak haeng Siam) (2007)",Drama|Mystery|Romance,23025
62849,RocknRolla (2008),Action|Crime,2770
62851,Zen Noir (2004),Comedy|Drama|Mystery,10584
62912,High School Musical 3: Senior Year (2008),Musical,3868
62916,"Wicked Lady, The (1945)",Adventure|Drama,23764
62920,I Can Get It for You Wholesale (1951),Drama|Romance,23167
62925,"Adventures of Huckleberry Finn, The (1939)",Adventure|Drama,11004
62953,Resistance (2003),Drama|Romance|War,23437
62956,Futurama: Bender's Game (2008),Action|Adventure|Animation|Comedy|Fantasy|Sci-Fi,1018
62970,Tin Man (2007),Adventure|Fantasy|Sci-Fi,7789
62972,Into the West (2005),Adventure|Drama|Western,14399
62974,"Adventures of Tom Sawyer, The (1938)",Adventure,12010
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,3943
63001,Admiral (2008),Drama|War,17121
63007,"Affairs of Anatol, The (1921)",Comedy|Drama,24676
63033,Blindness (2008),Drama|Mystery|Romance|Thriller,7116
63062,Changeling (2008),Crime|Drama|Mystery,1304
63069,Guinea Pig: Flowers of Flesh and Blood (Za ginipiggu 2: Chiniku no hana) (1985),Horror,14045
63072,"Road, The (2009)",Adventure|Drama|Thriller,5887
63082,Slumdog Millionaire (2008),Crime|Drama|Romance,1659
63113,Quantum of Solace (2008),Action|Adventure|Thriller,3944
63119,Filth and Wisdom (2008),Comedy|Drama|Musical|Romance,14028
63121,"Tale of Two Cities, A (1958)",Drama|Romance,13762
63131,Role Models (2008),Comedy,3869
63134,"Great K & A Train Robbery, The (1926)",Action|Western,22879
63141,Rockin' in the Rockies (1945),Comedy|Musical|Western,25459
63179,Tokyo! (2008),Drama,10705
63181,Tokyo Gore Police (Tôkyô zankoku keisatsu) (2008),Action|Horror,12265
63187,Kozara (1962),Drama|War,23974
63189,Sauna (2008),Horror|Mystery,8942
63194,Caótica Ana (2007),Comedy|Drama|Mystery|Romance,7204
63222,JCVD (2008),Action|Drama|Thriller,8943
63226,Repast (Meshi) (1951),Drama,21088
63229,Feiern (2006),Documentary,25223
63237,Happily Ever After (1993),Animation|Children|Comedy|Musical,12289
63239,Cinderella (1997),Children|Fantasy|Musical|Romance,12290
63271,Gold Raiders (1951),Comedy|Western,25460
63273,Captain Mike Across America (Slacker Uprising) (2007),Documentary,10772
63276,Crows Zero (Kurôzu zero) (2007),Action,11914
63278,"Homem Que Desafiou o Diabo, O (2007)",Comedy,24185
63283,"Whole Town's Talking, The (Passport to Fame) (1935)",Comedy|Crime,12190
63310,"War Lord, The (1965)",Drama|Romance|War,15463
63312,Krabat (2008),Drama|Fantasy,8331
63327,Säg att du älskar mig (2006),Drama,21657
63329,Christmas Story (Joulutarina) (2007),Children|Drama|Fantasy,11477
63332,"Guard Post, The (G.P. 506) (2008)",Horror,13455
63339,Every Stewardess Goes to Heaven (Todas las azafatas van al cielo) (2002),Drama|Romance,23128
63391,Goyokin (1969),Action|Drama,18514
63393,Camp Rock (2008),Comedy|Musical|Romance,9160
63433,Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi,7958
63436,Saw V (2008),Crime|Horror|Thriller,7487
63446,"Christmas Tale, A (Un conte de Noël) (2008)",Comedy|Drama,6159
63458,Critters 4 (1991),Comedy|Horror|Sci-Fi,14046
63468,Restaurant (1998),Drama,15958
63479,Sex Drive (2008),Comedy,3945
63481,Soul Men (2008),Comedy|Musical,7790
63483,While She Was Out (2008),Thriller,18582
63515,The Island (2006),Drama|Mystery,7969
63540,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy,8221
63544,Half Moon (a.k.a. Niwemang) (2006),Drama|War,18343
63590,Purple Violets (2007),Comedy|Drama|Romance,19876
63617,Christmas on Mars (2008),Sci-Fi,12997
63629,Fanny (1961),Drama|Romance,14167
63645,"Free Will, The (Freie Wille, Der) (2006)",Crime|Drama,12788
63647,Hanzo the Razor: Sword of Justice (Goyôkiba) (1972),Action,11577
63662,Where a Good Man Goes (Joi gin a long) (1999),Action|Drama|Thriller,15647
63676,"Face of Another, The (Tanin no kao) (1966)",Drama|Sci-Fi,12608
63688,"Gaucho, The (1927)",Adventure|Romance,24677
63692,Don Q Son of Zorro (1925),Adventure|Romance,13212
63698,Three Monkeys (Üç maymun) (2008),Drama,10399
63758,Casanova '70 (1965),Comedy|Drama,20674
63760,Bellissima (1951),Drama,17268
63768,Tattooed Life (Irezumi ichidai) (1965),Crime|Drama,17269
63772,Bullfighter and the Lady (1951),Action|Drama|Romance,23168
63781,"Living Sea, The (1995)",Documentary|IMAX,15464
63788,"Dirty Dozen: Next Mission, The (1985)",Action|War,13283
63791,Dirty Dozen: The Deadly Mission (1987),Action|Drama|War,23765
63793,Wagon Master (1950),Western,12489
63806,Ring of Darkness (2004),Horror|Thriller,15465
63808,"Class, The (Entre les murs) (2008)",Drama,5189
63810,When Willie Comes Marching Home (1950),Comedy|War,25302
63826,Splinter (2008),Action|Horror|Thriller,11853
63828,Confessions of a Superhero (2007),Documentary,11742
63836,"Manson Family, The (2003)",Crime|Drama|Horror,10254
63840,Kanak Attack (2000),Drama,24678
63853,Australia (2008),Adventure|Drama|War|Western,5243
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,1019
63862,Revenge of the Zombies (1943),Horror,16763
63876,Milk (2008),Drama,5190
63989,"Devil Doll, The (1936)",Horror|Sci-Fi,13213
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,1811
64010,"Children, The (2008)",Horror,11371
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,7488
64032,Four Christmases (2008),Comedy,3946
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,1020
64037,Surveillance (2008),Crime|Mystery|Thriller,8328
64099,Stuff and Dough (Marfa si banii) (2001),Drama,22880
64114,Fireproof (2008),Drama|Romance,10812
64116,Igor (2008),Animation|Comedy,11022
64153,"Devil's Chair, The (2006)",Horror,19420
64167,Dinotopia (2002),Adventure|Fantasy,10813
64197,Hunger (2008),Drama,8357
64229,Cadillac Records (2008),Drama|Musical,6410
64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller,7791
64234,"Guyver, The (1991)",Action|Comedy|Sci-Fi,14047
64236,Flashbacks of a Fool (2008),Drama,15652
64241,"Lonely Wife, The (Charulata) (1964)",Drama|Romance,15250
64243,"Lady with the Dog, The (Dama s sobachkoy) (1960)",Drama|Romance,20031
64245,"Bell Boy, The (1918)",Comedy,16945
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy,5358
64273,"Lovers, The (Les Amants) (1958)",Drama,13247
64275,"Blue Light, The (Blaue Licht, Das) (1932)",Drama|Fantasy|Mystery,19015
64278,"Pervert's Guide to Cinema, The (2006)",Documentary,11300
64280,Hospital (1970),Documentary,23100
64283,Women of the Night (Yoru no onnatachi) (1948),Drama,16384
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy,3512
64288,Ace of Hearts (2008),Children|Drama,20063
64321,"Friend of Mine, A (Ein Freund von mir) (2006)",Comedy|Drama,10305
64325,"Long Night, The (1947)",Crime|Drama|Film-Noir|Romance|Thriller,12490
64327,Fools' Parade (1971),Comedy|Drama|Thriller,25461
64338,Gypsy (1993),Comedy|Drama|Musical,16730
64365,Malaya (1949),Adventure|Drama,25462
64368,Ninja III: The Domination (1984),Action,19437
64385,Body of War (2007),Documentary|War,12789
64408,"Sun Shines Bright, The (1953)",Comedy|Drama,24558
64410,Four Men and a Prayer (1938),Adventure|Mystery,24384
64418,"Man Named Pearl, A (2006)",Documentary,6160
64424,Dallas: War of the Ewings (1998),Drama,21429
64427,Much Ado About Something (2001),Documentary,14821
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,1021
64499,Che: Part One (2008),Drama|War,7245
64501,Che: Part Two (2008),Drama|War,8358
64508,Starship Troopers 3: Marauder (2008),Action|Sci-Fi|War,1022
64511,Dean Spanley (2008),Comedy|Drama,13677
64517,I Am the Law (1938),Crime|Drama,23438
64519,Boomerang (1947),Crime|Drama|Film-Noir,10585
64522,Patterns (1956),Drama,23826
64524,Nothing Like the Holidays (2008),Comedy|Drama|Romance,11449
64548,"Climax, The (1944)",Horror|Musical,24371
64550,"Strange Door, The (1951)",Horror,19678
64552,Pandora's Box (Pandora'nin kutusu) (2008),Drama,22773
64575,Doubt (2008),Drama|Mystery,3835
64577,Cyborg Girl (Boku no kanojo wa saibôgu) (2008),Action|Comedy|Romance|Sci-Fi,17125
64611,"Forgotten One, The (1990)",Thriller,20429
64614,Gran Torino (2008),Crime|Drama,1023
64620,Frost/Nixon (2008),Drama,2771
64622,"Reader, The (2008)",Drama|Romance,4002
64645,"Wrecking Crew, The (1969)",Action|Adventure|Comedy|Drama,23169
64650,"Marriage Made in Heaven, A (Rab Ne Bana Di Jodi) (2008)",Comedy|Drama|Musical|Romance,16405
64652,Delgo (2008),Adventure|Animation|Comedy|Fantasy|Romance,14654
64658,"Chamber of Death (Chambre des morts, La) (2007)",Crime|Mystery|Thriller,17270
64660,Waiter (Ober) (2006),Comedy,20395
64695,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),Action|Adventure|Animation,7526
64701,I've Loved You So Long (Il y a longtemps que je t'aime) (2008),Drama|Mystery,1305
64704,Jesus Is a Palestinian (Jezus is een Palestijn) (1999),Comedy,24360
64716,Seven Pounds (2008),Drama,5244
64747,Meltdown: Days of Destruction (2006),Action|Sci-Fi|Thriller,16715
64750,Pin... (1988),Horror,14109
64754,Love (2005),Crime|Drama|Thriller,22364
64784,"Animal Kingdom, The (1932)",Drama|Romance,22188
64793,Tumannost Andromedy (1967),Adventure|Romance|Sci-Fi,12316
64839,"Wrestler, The (2008)",Drama,3031
64845,"Memory Keeper's Daughter, The (2008)",Drama,15959
64895,"Little Giant, The (1933)",Comedy|Crime,17808
64897,Mr. Wu (1927),Drama,18738
64900,"Chinese Ghost Story II, A (Sien nui yau wan II yan gaan do) (1990)",Action|Adventure|Fantasy|Horror|Romance,17126
64903,"Nazis Strike, The (Why We Fight, 2) (1943)",Documentary|War,23680
64906,"Battle of Britain, The (Why We Fight, 4) (1943)",Documentary|War,18412
64918,Small Cuts (Petites coupures) (2003),Drama|Romance,11010
64921,Arabian Nights (1942),Action|Adventure,19016
64923,"Blackbird, The (1926)",Crime|Drama,19017
64926,"Battle of Russia, The (Why We Fight, 5) (1943)",Documentary|War,23681
64930,"More the Merrier, The (1943)",Comedy|Romance,7994
64942,Tuya's Marriage (Tuya de hun shi) (2006),Drama|Romance,14977
64944,Face of a Fugitive (1959),Western,25463
64953,"Dirty Dozen, The: The Fatal Mission (1988)",Action|Adventure|War,21430
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,2607
64959,"Divide and Conquer (Why We Fight, 3) (1943)",Documentary|War,23682
64969,Yes Man (2008),Comedy,3870
64976,Hexed (1993),Comedy,20344
64979,On the Rumba River (On the Rhumba River) (2007),Documentary|Musical,24784
64983,Valkyrie (2008),Drama|Thriller|War,7131
64986,Birds of America (2008),Comedy|Drama,7792
64990,Pete Seeger: The Power of Song (2007),Documentary,17271
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),Animation|Drama|Romance,9232
64997,War of the Worlds (2005),Action|Sci-Fi,1024
64999,War of the Worlds 2: The Next Wave (2008),Action,1025
65001,Constantine's Sword (2007),Documentary,15960
65006,Impulse (2008),Mystery|Thriller,18929
65011,Zona Zamfirova (2002),Comedy|Drama,13763
65025,Double Dynamite (1951),Comedy|Musical,23278
65027,"Death Kiss, The (1933)",Comedy|Mystery,21712
65033,Girls Rock! (2007),Documentary,20327
65037,Ben X (2007),Drama,1026
65045,Alien Raiders (2008),Mystery|Sci-Fi|Thriller,8944
65051,American Loser (Trainwreck: My Life as an Idiot) (2007),Comedy|Drama,21238
65063,"King of Ping Pong, The (Ping-pongkingen) (2008)",Drama,14978
65088,Bedtime Stories (2008),Adventure|Children|Comedy,7661
65091,Manhattan Melodrama (1934),Crime|Drama|Romance,12191
65111,Two Days (2003),Comedy|Drama|Thriller,13960
65126,Choke (2008),Comedy|Drama,3871
65130,Revolutionary Road (2008),Drama|Romance,5553
65133,Blackadder Back & Forth (1999),Comedy,6677
65135,Blackadder's Christmas Carol (1988),Comedy,6678
65142,Loft (2008),Crime|Drama|Mystery,11319
65155,"Surfer, Dude (2008)",Comedy,7132
65181,Nobel Son (2007),Comedy|Crime|Drama|Thriller,11832
65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,4003
65193,Wild Child (2008),Drama|Romance,11372
65204,Chandu the Magician (1932),Action|Adventure|Fantasy|Sci-Fi,19018
65216,Defiance (2008),Drama|Thriller|War,5423
65225,Zeitgeist: Addendum (2008),Documentary,8103
65227,Dr. Jack (1922),Comedy,18142
65230,Marley & Me (2008),Comedy|Drama,5245
65235,"Grocer's Son, The (Fils de l'épicier, Le) (2007)",Drama|Romance,11585
65238,Decoy (1946),Crime|Drama|Film-Noir,18263
65243,Blackout (2008),Mystery|Thriller,15974
65256,Jesse Stone: Night Passage (2006),Crime|Drama|Mystery,14195
65259,Involuntary (De ofrivilliga) (2008),Drama,16746
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,2772
65263,High and Dizzy (1920),Comedy,23975
65267,Now or Never (1921),Comedy,24105
65277,"Good Guys and the Bad Guys, The (1969)",Comedy|Western,25464
65288,Six in Paris (Paris vu par...) (1965),Drama|Romance,11669
65290,Shadow Company (2006),Documentary|War,11023
65293,Satan Met a Lady (1936),Comedy|Drama|Mystery,12192
65300,Jack Brooks: Monster Slayer (2007),Action|Comedy|Horror,6606
65304,Ce que mes yeux ont vu (2007),Drama|Mystery|Thriller,17272
65310,Poultrygeist: Night of the Chicken Dead (2006),Comedy|Horror|Musical,11024
65315,Young Gods (Hymypoika) (2003),Drama,7246
65350,"General Died at Dawn, The (1936)",Adventure|Crime|Thriller,17809
65352,"Have Rocket, Will Travel (1959)",Comedy|Sci-Fi,12193
65357,House of Sand (Casa de Areia) (2005),Drama,14979
65359,Earthsea (Legend of Earthsea) (2004),Adventure|Drama|Fantasy,10814
65370,Brotherhood of Death (1976),Action|Drama|War,19987
65381,Man with the Gun (1955),Western,12491
65387,"Good Student, The (Mr. Gibb) (2006)",Comedy,20704
65400,American Ninja 4: The Annihilation (1990),Action,12998
65418,Wendy and Lucy (2008),Drama,6411
65435,Open Season 2 (2008),Adventure|Animation|Children|Comedy,11197
65465,Last Chance Harvey (2008),Drama|Romance,1306
65468,Dallas (1950),Western,18264
65514,Ip Man (2008),Action|Drama|War,1027
65518,"Dungeonmaster, The (1985)",Fantasy|Horror|Sci-Fi,5391
65521,Howling V: The Rebirth (1989),Horror,19497
65538,"Young Visiters, The (2003)",Comedy|Romance,6679
65552,Replicant (2001),Action|Sci-Fi|Thriller,11107
65556,"Duel at Silver Creek, The (1952)",Western,22972
65558,"Recruiter, The (2008)",Documentary,15604
65562,Habana Blues (2005),Drama|Musical,12790
65564,"Battle of China, The (Why We Fight, 6) (1944)",Documentary|War,19498
65567,Passengers (2008),Drama|Mystery|Thriller,3836
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,8862
65585,Bride Wars (2009),Comedy|Romance,3947
